record_id,age_group,postcode_group,income_range,occupation_group
3613,50-59,21**,90k-100k,Finance
3614,50-59,20**,90k-100k,Business
3615,40-49,20**,80k-90k,Finance
3616,20-29,22**,90k-100k,Management
3617,18-19,21**,60k-70k,Education
3618,20-29,20**,60k-70k,Business
3619,30-39,20**,70k-80k,Finance
3620,50-59,20**,80k-90k,Business
3621,20-29,21**,60k-70k,Business
3622,20-29,21**,90k-100k,Technology
3623,30-39,22**,70k-80k,Education
3624,30-39,20**,80k-90k,Finance
3625,50-59,21**,110k-120k,Finance
3626,30-39,21**,90k-100k,Management
3627,20-29,20**,50k-60k,Business
3628,60-65,20**,100k-110k,Finance
3629,30-39,20**,60k-70k,Business
3630,50-59,22**,90k-100k,Business
3631,30-39,21**,80k-90k,Business
3632,30-39,22**,80k-90k,Business
3633,30-39,20**,90k-100k,Technology
3634,30-39,21**,80k-90k,Technology
3635,20-29,21**,80k-90k,Technology
3636,30-39,20**,90k-100k,Technology
3637,50-59,21**,90k-100k,Business
3638,30-39,21**,80k-90k,Finance
3639,30-39,21**,100k-110k,Management
3640,40-49,21**,80k-90k,Business
3641,50-59,21**,90k-100k,Education
3642,50-59,20**,90k-100k,Finance
3643,60-65,21**,140k-150k,Technology
3644,40-49,22**,80k-90k,Business
3645,60-65,21**,130k-140k,Technology
3646,50-59,20**,90k-100k,Education
3647,40-49,22**,80k-90k,Business
3648,60-65,20**,120k-130k,Medical
3649,30-39,21**,70k-80k,Medical
3650,60-65,20**,110k-120k,Technology
3651,40-49,20**,90k-100k,Management
3652,50-59,20**,100k-110k,Finance
3653,40-49,21**,80k-90k,Finance
3654,50-59,20**,100k-110k,Finance
3655,50-59,21**,90k-100k,Business
3656,60-65,20**,100k-110k,Finance
3657,50-59,22**,100k-110k,Technology
3658,50-59,21**,90k-100k,Business
3659,40-49,20**,100k-110k,Management
3660,40-49,21**,80k-90k,Technology
3661,60-65,20**,130k-140k,Technology
3662,40-49,20**,110k-120k,Technology
3663,50-59,20**,90k-100k,Technology
3664,50-59,20**,90k-100k,Finance
3665,30-39,22**,80k-90k,Education
3666,50-59,21**,90k-100k,Education
3667,60-65,21**,100k-110k,Medical
3668,20-29,21**,60k-70k,Finance
3669,60-65,20**,110k-120k,Finance
3670,40-49,20**,100k-110k,Technology
3671,30-39,21**,90k-100k,Management
3672,50-59,20**,100k-110k,Technology
3673,50-59,20**,100k-110k,Education
3674,40-49,22**,80k-90k,Business
3675,50-59,20**,90k-100k,Business
3676,20-29,22**,80k-90k,Technology
3677,20-29,21**,60k-70k,Education
3678,20-29,20**,70k-80k,Technology
3679,40-49,22**,110k-120k,Technology
3680,30-39,22**,70k-80k,Finance
3681,30-39,21**,80k-90k,Technology
3682,20-29,20**,80k-90k,Finance
3683,30-39,20**,80k-90k,Medical
3684,30-39,20**,70k-80k,Finance
3685,30-39,20**,70k-80k,Business
3686,40-49,21**,90k-100k,Education
3687,40-49,21**,100k-110k,Management
3688,20-29,21**,50k-60k,Business
3689,50-59,20**,90k-100k,Business
3690,40-49,20**,90k-100k,Finance
3691,60-65,21**,130k-140k,Management
3692,20-29,20**,80k-90k,Management
3693,30-39,20**,60k-70k,Business
3694,20-29,22**,80k-90k,Management
3695,40-49,21**,130k-140k,Technology
3696,30-39,21**,80k-90k,Education
3697,60-65,20**,100k-110k,Business
3698,60-65,22**,130k-140k,Technology
3699,18-19,21**,80k-90k,Technology
3700,30-39,22**,80k-90k,Education
3701,20-29,20**,70k-80k,Education
3702,40-49,20**,100k-110k,Management
3703,40-49,21**,90k-100k,Business
3704,50-59,22**,110k-120k,Medical
3705,40-49,20**,90k-100k,Finance
3706,50-59,21**,100k-110k,Education
3707,30-39,20**,80k-90k,Technology
3708,20-29,21**,70k-80k,Medical
3709,50-59,21**,90k-100k,Medical
3710,20-29,20**,90k-100k,Management
3711,50-59,20**,130k-140k,Management
3712,20-29,22**,90k-100k,Technology
3713,20-29,20**,70k-80k,Technology
3714,40-49,21**,70k-80k,Business
3715,40-49,22**,80k-90k,Technology
3716,30-39,20**,90k-100k,Technology
3717,20-29,20**,80k-90k,Technology
3718,40-49,22**,110k-120k,Technology
3719,20-29,21**,80k-90k,Management
3720,40-49,21**,110k-120k,Technology
3721,40-49,22**,120k-130k,Management
3722,60-65,21**,100k-110k,Finance
3723,40-49,20**,90k-100k,Finance
3724,20-29,20**,70k-80k,Education
3725,30-39,22**,90k-100k,Finance
3726,50-59,21**,100k-110k,Medical
3727,40-49,22**,90k-100k,Business
3728,18-19,21**,60k-70k,Finance
3729,30-39,21**,80k-90k,Education
3730,50-59,21**,100k-110k,Technology
3731,40-49,22**,100k-110k,Technology
3732,20-29,20**,60k-70k,Business
3733,30-39,21**,70k-80k,Finance
3734,30-39,22**,80k-90k,Medical
3735,40-49,20**,110k-120k,Technology
3736,40-49,20**,80k-90k,Business
3737,40-49,20**,110k-120k,Technology
3738,60-65,20**,140k-150k,Management
3739,20-29,22**,60k-70k,Education
3740,50-59,20**,100k-110k,Medical
3741,30-39,21**,110k-120k,Technology
3742,40-49,20**,90k-100k,Business
3743,50-59,21**,100k-110k,Medical
3744,30-39,20**,80k-90k,Medical
3745,50-59,21**,100k-110k,Business
3746,40-49,21**,90k-100k,Education
3747,20-29,21**,90k-100k,Technology
3748,40-49,20**,90k-100k,Technology
3749,30-39,20**,70k-80k,Business
3750,50-59,22**,90k-100k,Business
3751,40-49,21**,90k-100k,Technology
3752,20-29,21**,80k-90k,Technology
3753,40-49,21**,80k-90k,Technology
3754,30-39,20**,80k-90k,Medical
3755,18-19,20**,80k-90k,Management
3756,30-39,21**,70k-80k,Education
3757,40-49,20**,80k-90k,Education
3758,50-59,21**,110k-120k,Technology
3759,50-59,20**,100k-110k,Medical
3760,20-29,20**,80k-90k,Management
3761,60-65,22**,140k-150k,Technology
3762,40-49,21**,100k-110k,Finance
3763,60-65,20**,110k-120k,Business
3764,50-59,20**,90k-100k,Business
3765,30-39,20**,80k-90k,Education
3766,50-59,21**,130k-140k,Technology
3767,60-65,20**,130k-140k,Technology
3768,40-49,20**,90k-100k,Medical
3769,60-65,22**,110k-120k,Finance
3770,40-49,20**,120k-130k,Technology
3771,30-39,21**,90k-100k,Finance
3772,50-59,22**,80k-90k,Finance
3773,40-49,21**,70k-80k,Business
3774,40-49,22**,90k-100k,Finance
3775,30-39,22**,90k-100k,Management
3776,50-59,20**,100k-110k,Medical
3777,30-39,21**,70k-80k,Technology
3778,18-19,22**,70k-80k,Medical
3779,30-39,21**,90k-100k,Finance
3780,50-59,20**,100k-110k,Education
3781,30-39,22**,70k-80k,Technology
3782,30-39,21**,90k-100k,Technology
3783,60-65,21**,110k-120k,Business
3784,40-49,20**,90k-100k,Business
3785,40-49,21**,70k-80k,Business
3786,30-39,20**,80k-90k,Education
3787,40-49,21**,120k-130k,Technology
3788,30-39,22**,90k-100k,Management
3789,60-65,20**,110k-120k,Medical
3790,20-29,20**,60k-70k,Business
3791,50-59,20**,90k-100k,Education
3792,60-65,21**,130k-140k,Management
3793,30-39,21**,80k-90k,Education
3794,18-19,21**,90k-100k,Technology
3795,20-29,21**,70k-80k,Business
3796,40-49,20**,90k-100k,Medical
3797,50-59,20**,90k-100k,Business
3798,50-59,21**,130k-140k,Technology
3799,20-29,21**,80k-90k,Technology
3800,30-39,21**,90k-100k,Technology
3801,20-29,22**,90k-100k,Technology
3802,50-59,21**,100k-110k,Medical
3803,40-49,20**,80k-90k,Business
3804,40-49,22**,100k-110k,Technology
3805,50-59,21**,120k-130k,Management
3806,30-39,21**,90k-100k,Medical
3807,30-39,20**,70k-80k,Business
3808,40-49,20**,100k-110k,Finance
3809,30-39,22**,70k-80k,Business
3810,60-65,21**,140k-150k,Technology
3811,50-59,21**,110k-120k,Medical
3812,30-39,21**,70k-80k,Technology
3813,20-29,21**,70k-80k,Business
3814,20-29,21**,60k-70k,Business
3815,18-19,21**,60k-70k,Education
3816,20-29,22**,70k-80k,Business
3817,60-65,21**,120k-130k,Technology
3818,60-65,22**,110k-120k,Business
3819,50-59,20**,110k-120k,Management
3820,40-49,22**,90k-100k,Education
3821,20-29,22**,60k-70k,Business
3822,30-39,20**,90k-100k,Technology
3823,18-19,21**,60k-70k,Finance
3824,40-49,22**,100k-110k,Finance
3825,40-49,20**,90k-100k,Finance
3826,50-59,21**,120k-130k,Technology
3827,20-29,21**,60k-70k,Finance
3828,18-19,22**,60k-70k,Technology
3829,50-59,21**,80k-90k,Business
3830,40-49,22**,100k-110k,Finance
3831,20-29,22**,70k-80k,Business
3832,60-65,21**,110k-120k,Technology
3833,60-65,20**,110k-120k,Technology
3834,60-65,21**,110k-120k,Technology
3835,60-65,22**,140k-150k,Management
3836,40-49,20**,100k-110k,Technology
3837,30-39,20**,60k-70k,Business
3838,40-49,22**,90k-100k,Medical
3839,20-29,21**,60k-70k,Finance
3840,30-39,20**,80k-90k,Technology
3841,40-49,20**,80k-90k,Business
3842,30-39,22**,90k-100k,Finance
3843,30-39,22**,80k-90k,Business
3844,50-59,21**,90k-100k,Finance
3845,20-29,21**,90k-100k,Technology
3846,18-19,21**,60k-70k,Finance
3847,40-49,20**,80k-90k,Finance
3848,50-59,21**,110k-120k,Finance
3849,60-65,20**,100k-110k,Finance
3850,20-29,20**,60k-70k,Business
3851,30-39,20**,70k-80k,Finance
3852,50-59,20**,110k-120k,Finance
3853,18-19,21**,70k-80k,Finance
3854,60-65,21**,140k-150k,Management
3855,50-59,21**,120k-130k,Technology
3856,50-59,20**,130k-140k,Management
3857,40-49,21**,90k-100k,Medical
3858,50-59,20**,100k-110k,Business
3859,40-49,22**,80k-90k,Technology
3860,30-39,20**,70k-80k,Finance
3861,30-39,20**,100k-110k,Technology
3862,60-65,22**,130k-140k,Technology
3863,40-49,21**,90k-100k,Business
3864,50-59,22**,110k-120k,Technology
3865,30-39,21**,60k-70k,Finance
3866,40-49,20**,110k-120k,Technology
3867,20-29,21**,70k-80k,Finance
3868,60-65,20**,130k-140k,Management
3869,40-49,21**,80k-90k,Business
3870,30-39,22**,70k-80k,Finance
3871,60-65,20**,110k-120k,Finance
3872,20-29,21**,70k-80k,Technology
3873,50-59,20**,100k-110k,Finance
3874,60-65,20**,140k-150k,Technology
3875,30-39,20**,80k-90k,Technology
3876,30-39,21**,70k-80k,Business
3877,40-49,21**,100k-110k,Technology
3878,30-39,20**,100k-110k,Technology
3879,20-29,20**,70k-80k,Business
3880,30-39,21**,100k-110k,Technology
3881,30-39,21**,70k-80k,Business
3882,50-59,21**,100k-110k,Technology
3883,20-29,22**,60k-70k,Business
3884,50-59,21**,80k-90k,Business
3885,30-39,21**,80k-90k,Medical
3886,40-49,20**,120k-130k,Technology
3887,40-49,20**,110k-120k,Management
3888,30-39,20**,100k-110k,Management
3889,30-39,21**,100k-110k,Management
3890,50-59,20**,90k-100k,Business
3891,40-49,20**,100k-110k,Technology
3892,40-49,20**,80k-90k,Business
3893,20-29,22**,70k-80k,Medical
3894,20-29,20**,70k-80k,Business
3895,20-29,20**,60k-70k,Finance
3896,30-39,21**,80k-90k,Finance
3897,30-39,21**,90k-100k,Management
3898,60-65,21**,110k-120k,Finance
3899,50-59,20**,120k-130k,Technology
3900,30-39,20**,70k-80k,Medical
3901,50-59,20**,140k-150k,Technology
3902,40-49,21**,80k-90k,Business
3903,30-39,21**,80k-90k,Finance
3904,40-49,20**,110k-120k,Technology
3905,60-65,22**,110k-120k,Education
3906,40-49,21**,100k-110k,Finance
3907,40-49,20**,90k-100k,Medical
3908,20-29,21**,70k-80k,Medical
3909,40-49,20**,90k-100k,Finance
3910,30-39,20**,80k-90k,Finance
3911,18-19,21**,60k-70k,Education
3912,30-39,21**,100k-110k,Management
3913,30-39,21**,70k-80k,Business
3914,30-39,20**,90k-100k,Technology
3915,20-29,22**,80k-90k,Education
3916,60-65,21**,100k-110k,Business
3917,60-65,22**,120k-130k,Medical
3918,30-39,21**,90k-100k,Finance
3919,40-49,20**,70k-80k,Technology
3920,50-59,20**,110k-120k,Education
3921,40-49,20**,70k-80k,Business
3922,40-49,22**,110k-120k,Technology
3923,30-39,20**,80k-90k,Medical
3924,50-59,21**,100k-110k,Finance
3925,50-59,21**,120k-130k,Technology
3926,30-39,21**,70k-80k,Business
3927,50-59,20**,110k-120k,Management
3928,20-29,22**,80k-90k,Technology
3929,40-49,22**,80k-90k,Business
3930,20-29,21**,70k-80k,Education
3931,40-49,20**,90k-100k,Education
3932,60-65,20**,120k-130k,Finance
3933,60-65,20**,100k-110k,Technology
3934,50-59,21**,110k-120k,Medical
3935,40-49,21**,80k-90k,Technology
3936,50-59,20**,100k-110k,Education
3937,40-49,21**,90k-100k,Technology
3938,50-59,20**,100k-110k,Business
3939,30-39,22**,90k-100k,Technology
3940,50-59,21**,110k-120k,Technology
3941,50-59,21**,110k-120k,Technology
3942,50-59,21**,90k-100k,Business
3943,20-29,20**,70k-80k,Medical
3944,40-49,22**,110k-120k,Technology
3945,20-29,22**,90k-100k,Technology
3946,30-39,21**,80k-90k,Business
3947,18-19,21**,70k-80k,Medical
3948,18-19,21**,50k-60k,Business
3949,18-19,20**,60k-70k,Finance
3950,20-29,20**,80k-90k,Finance
3951,60-65,21**,110k-120k,Education
3952,50-59,21**,100k-110k,Finance
3953,60-65,20**,100k-110k,Business
3954,20-29,20**,60k-70k,Finance
3955,20-29,21**,80k-90k,Technology
3956,20-29,21**,80k-90k,Technology
3957,20-29,20**,60k-70k,Education
3958,60-65,20**,100k-110k,Finance
3959,20-29,20**,70k-80k,Medical
3960,30-39,20**,70k-80k,Education
3961,40-49,21**,100k-110k,Technology
3962,40-49,21**,80k-90k,Finance
3963,40-49,21**,80k-90k,Business
3964,30-39,21**,70k-80k,Medical
3965,20-29,21**,90k-100k,Technology
3966,60-65,20**,130k-140k,Management
3967,30-39,21**,100k-110k,Technology
3968,40-49,21**,80k-90k,Education
3969,30-39,21**,90k-100k,Technology
3970,40-49,21**,90k-100k,Finance
3971,40-49,20**,90k-100k,Technology
3972,40-49,20**,90k-100k,Medical
3973,40-49,20**,90k-100k,Finance
3974,50-59,20**,100k-110k,Finance
3975,50-59,21**,100k-110k,Medical
3976,30-39,20**,70k-80k,Education
3977,30-39,21**,90k-100k,Technology
3978,20-29,20**,80k-90k,Management
3979,60-65,20**,90k-100k,Business
3980,50-59,22**,100k-110k,Finance
3981,40-49,21**,70k-80k,Business
3982,40-49,20**,120k-130k,Technology
3983,20-29,21**,80k-90k,Technology
3984,20-29,21**,70k-80k,Technology
3985,30-39,22**,90k-100k,Medical
3986,30-39,20**,60k-70k,Business
3987,18-19,20**,70k-80k,Education
3988,20-29,21**,80k-90k,Technology
3989,50-59,21**,110k-120k,Medical
3990,20-29,20**,80k-90k,Technology
3991,40-49,20**,80k-90k,Finance
3992,20-29,21**,80k-90k,Technology
3993,40-49,21**,100k-110k,Management
3994,50-59,20**,100k-110k,Technology
3995,40-49,20**,100k-110k,Finance
3996,60-65,21**,120k-130k,Management
3997,40-49,22**,100k-110k,Business
3998,30-39,20**,100k-110k,Technology
3999,20-29,20**,80k-90k,Technology
4000,60-65,22**,140k-150k,Technology
4001,30-39,20**,70k-80k,Business
4002,30-39,20**,80k-90k,Finance
4003,30-39,22**,90k-100k,Business
4004,50-59,21**,120k-130k,Management
4005,20-29,21**,70k-80k,Education
4006,60-65,21**,120k-130k,Technology
4007,60-65,22**,110k-120k,Medical
4008,30-39,20**,90k-100k,Technology
4009,50-59,20**,90k-100k,Technology
4010,40-49,20**,100k-110k,Education
4011,40-49,21**,80k-90k,Business
4012,50-59,21**,100k-110k,Business
4013,30-39,21**,70k-80k,Business
4014,50-59,20**,90k-100k,Business
4015,50-59,20**,130k-140k,Management
4016,20-29,20**,80k-90k,Finance
4017,50-59,22**,90k-100k,Business
4018,60-65,21**,100k-110k,Education
4019,20-29,21**,60k-70k,Education
4020,50-59,20**,120k-130k,Technology
4021,40-49,20**,120k-130k,Technology
4022,60-65,20**,110k-120k,Finance
4023,30-39,21**,80k-90k,Business
4024,20-29,20**,80k-90k,Management
4025,50-59,20**,90k-100k,Finance
4026,18-19,22**,60k-70k,Finance
4027,50-59,20**,100k-110k,Business
4028,50-59,20**,120k-130k,Management
4029,40-49,20**,110k-120k,Management
4030,20-29,20**,60k-70k,Education
4031,60-65,22**,130k-140k,Technology
4032,60-65,21**,140k-150k,Technology
4033,40-49,20**,80k-90k,Finance
4034,40-49,21**,100k-110k,Finance
4035,40-49,21**,80k-90k,Business
4036,20-29,20**,60k-70k,Finance
4037,30-39,22**,100k-110k,Management
4038,30-39,21**,60k-70k,Business
4039,20-29,20**,70k-80k,Medical
4040,40-49,20**,120k-130k,Technology
4041,20-29,21**,90k-100k,Medical
4042,30-39,21**,60k-70k,Finance
4043,30-39,20**,80k-90k,Finance
4044,20-29,22**,50k-60k,Business
4045,30-39,20**,70k-80k,Business
4046,30-39,22**,70k-80k,Technology
4047,50-59,21**,90k-100k,Finance
4048,50-59,21**,90k-100k,Business
4049,60-65,20**,90k-100k,Business
4050,50-59,21**,80k-90k,Business
4051,20-29,20**,60k-70k,Education
4052,40-49,20**,90k-100k,Finance
4053,40-49,20**,90k-100k,Business
4054,30-39,21**,70k-80k,Finance
4055,20-29,21**,60k-70k,Business
4056,30-39,22**,80k-90k,Business
4057,40-49,22**,80k-90k,Technology
4058,30-39,20**,90k-100k,Finance
4059,30-39,22**,90k-100k,Medical
4060,40-49,20**,90k-100k,Technology
4061,60-65,20**,110k-120k,Business
4062,40-49,21**,90k-100k,Finance
4063,60-65,20**,120k-130k,Finance
4064,50-59,21**,90k-100k,Business
4065,50-59,22**,130k-140k,Management
4066,20-29,20**,60k-70k,Business
4067,50-59,21**,120k-130k,Technology
4068,20-29,21**,70k-80k,Finance
4069,60-65,21**,100k-110k,Business
4070,60-65,21**,110k-120k,Technology
4071,40-49,21**,80k-90k,Business
4072,40-49,22**,80k-90k,Medical
4073,30-39,20**,60k-70k,Business
4074,50-59,20**,100k-110k,Education
4075,40-49,22**,90k-100k,Technology
4076,30-39,22**,80k-90k,Education
4077,40-49,20**,80k-90k,Finance
4078,20-29,21**,60k-70k,Education
4079,20-29,21**,70k-80k,Finance
4080,50-59,22**,110k-120k,Education
4081,40-49,21**,100k-110k,Technology
4082,30-39,21**,90k-100k,Education
4083,60-65,20**,110k-120k,Finance
4084,20-29,22**,80k-90k,Technology
4085,30-39,21**,70k-80k,Business
4086,40-49,20**,90k-100k,Finance
4087,40-49,21**,90k-100k,Education
4088,20-29,20**,80k-90k,Technology
4089,20-29,21**,60k-70k,Finance
4090,50-59,20**,120k-130k,Management
4091,50-59,21**,110k-120k,Technology
4092,30-39,20**,100k-110k,Technology
4093,60-65,20**,100k-110k,Medical
4094,60-65,21**,110k-120k,Education
4095,40-49,21**,100k-110k,Technology
4096,60-65,21**,120k-130k,Finance
4097,20-29,20**,70k-80k,Education
4098,20-29,21**,60k-70k,Finance
4099,60-65,20**,120k-130k,Finance
4100,30-39,20**,70k-80k,Finance
4101,40-49,20**,80k-90k,Finance
4102,30-39,20**,80k-90k,Finance
4103,40-49,21**,100k-110k,Medical
4104,50-59,21**,90k-100k,Finance
4105,50-59,21**,100k-110k,Business
4106,40-49,22**,90k-100k,Finance
4107,30-39,21**,80k-90k,Medical
4108,30-39,21**,80k-90k,Education
4109,20-29,20**,80k-90k,Technology
4110,50-59,20**,80k-90k,Business
4111,50-59,21**,90k-100k,Business
4112,20-29,20**,60k-70k,Business
4113,60-65,20**,140k-150k,Management
4114,30-39,20**,70k-80k,Business
4115,50-59,21**,110k-120k,Business
4116,40-49,20**,100k-110k,Technology
4117,50-59,21**,80k-90k,Business
4118,40-49,22**,70k-80k,Business
4119,20-29,20**,60k-70k,Education
4120,50-59,22**,90k-100k,Finance
4121,60-65,21**,110k-120k,Business
4122,60-65,21**,130k-140k,Technology
4123,60-65,20**,110k-120k,Business
4124,60-65,20**,110k-120k,Finance
4125,50-59,21**,120k-130k,Management
4126,50-59,20**,80k-90k,Business
4127,50-59,22**,100k-110k,Technology
4128,50-59,20**,110k-120k,Technology
4129,50-59,22**,100k-110k,Medical
4130,60-65,20**,110k-120k,Finance
4131,20-29,20**,100k-110k,Technology
4132,60-65,20**,130k-140k,Technology
4133,20-29,21**,70k-80k,Medical
4134,40-49,22**,100k-110k,Medical
4135,20-29,20**,60k-70k,Education
4136,30-39,20**,80k-90k,Education
4137,30-39,20**,70k-80k,Business
4138,30-39,20**,80k-90k,Medical
4139,40-49,20**,110k-120k,Technology
4140,20-29,20**,80k-90k,Management
4141,50-59,21**,90k-100k,Technology
4142,60-65,20**,100k-110k,Education
4143,18-19,20**,80k-90k,Management
4144,30-39,20**,80k-90k,Medical
4145,50-59,21**,80k-90k,Business
4146,20-29,22**,70k-80k,Finance
4147,20-29,20**,90k-100k,Management
4148,20-29,21**,90k-100k,Technology
4149,50-59,21**,120k-130k,Technology
4150,50-59,21**,110k-120k,Technology
4151,50-59,21**,90k-100k,Technology
4152,30-39,20**,80k-90k,Finance
4153,60-65,21**,140k-150k,Technology
4154,20-29,21**,80k-90k,Technology
4155,50-59,21**,130k-140k,Technology
4156,40-49,21**,120k-130k,Management
4157,20-29,20**,90k-100k,Management
4158,30-39,20**,70k-80k,Education
4159,40-49,21**,80k-90k,Finance
4160,40-49,21**,90k-100k,Technology
4161,20-29,20**,80k-90k,Management
4162,50-59,21**,100k-110k,Business
4163,50-59,21**,100k-110k,Medical
4164,30-39,20**,80k-90k,Education
4165,30-39,22**,80k-90k,Finance
4166,40-49,21**,80k-90k,Medical
4167,40-49,21**,80k-90k,Technology
4168,30-39,21**,110k-120k,Management
4169,40-49,21**,90k-100k,Finance
4170,60-65,21**,90k-100k,Technology
4171,30-39,20**,100k-110k,Technology
4172,60-65,21**,100k-110k,Business
4173,50-59,22**,100k-110k,Education
4174,50-59,20**,90k-100k,Technology
4175,40-49,21**,90k-100k,Finance
4176,20-29,22**,70k-80k,Medical
4177,50-59,21**,120k-130k,Technology
4178,60-65,20**,90k-100k,Technology
4179,40-49,20**,120k-130k,Technology
4180,20-29,21**,60k-70k,Finance
4181,50-59,20**,80k-90k,Business
4182,40-49,22**,70k-80k,Finance
4183,30-39,20**,80k-90k,Technology
4184,20-29,20**,80k-90k,Medical
4185,40-49,20**,80k-90k,Technology
4186,50-59,21**,90k-100k,Finance
4187,40-49,22**,80k-90k,Business
4188,30-39,21**,70k-80k,Finance
4189,40-49,21**,90k-100k,Medical
4190,30-39,20**,80k-90k,Business
4191,18-19,20**,70k-80k,Medical
4192,20-29,20**,60k-70k,Finance
4193,20-29,21**,80k-90k,Technology
4194,20-29,20**,80k-90k,Management
4195,60-65,22**,120k-130k,Finance
4196,30-39,20**,100k-110k,Management
4197,50-59,20**,100k-110k,Finance
4198,40-49,20**,90k-100k,Finance
4199,40-49,20**,90k-100k,Finance
4200,20-29,21**,60k-70k,Business
4201,20-29,20**,70k-80k,Finance
4202,20-29,22**,80k-90k,Technology
4203,30-39,21**,80k-90k,Medical
4204,40-49,21**,120k-130k,Technology
4205,20-29,20**,80k-90k,Management
4206,60-65,20**,110k-120k,Education
4207,18-19,20**,80k-90k,Technology
4208,20-29,21**,70k-80k,Education
4209,50-59,21**,100k-110k,Technology
4210,20-29,21**,60k-70k,Finance
4211,30-39,22**,90k-100k,Technology
4212,30-39,20**,80k-90k,Business
4213,20-29,21**,70k-80k,Finance
4214,30-39,20**,90k-100k,Management
4215,50-59,20**,90k-100k,Education
4216,60-65,21**,140k-150k,Technology
4217,50-59,21**,90k-100k,Technology
4218,60-65,21**,100k-110k,Education
4219,20-29,22**,80k-90k,Technology
4220,18-19,20**,70k-80k,Medical
4221,20-29,21**,70k-80k,Medical
4222,30-39,21**,80k-90k,Technology
4223,20-29,22**,70k-80k,Technology
4224,50-59,20**,110k-120k,Medical
4225,40-49,22**,90k-100k,Finance
4226,50-59,21**,110k-120k,Finance
4227,40-49,21**,120k-130k,Technology
4228,40-49,20**,80k-90k,Finance
4229,50-59,21**,130k-140k,Technology
4230,20-29,22**,60k-70k,Education
4231,40-49,20**,80k-90k,Finance
4232,40-49,22**,100k-110k,Medical
4233,30-39,20**,80k-90k,Medical
4234,30-39,21**,80k-90k,Medical
4235,40-49,21**,90k-100k,Business
4236,40-49,20**,90k-100k,Education
4237,60-65,20**,120k-130k,Medical
4238,30-39,20**,70k-80k,Finance
4239,50-59,22**,100k-110k,Finance
4240,40-49,21**,110k-120k,Management
4241,50-59,20**,110k-120k,Finance
4242,20-29,20**,70k-80k,Business
4243,50-59,20**,100k-110k,Business
4244,20-29,20**,60k-70k,Finance
4245,50-59,22**,130k-140k,Technology
4246,50-59,20**,100k-110k,Medical
4247,18-19,21**,60k-70k,Finance
4248,60-65,20**,140k-150k,Technology
4249,20-29,21**,70k-80k,Medical
4250,20-29,20**,80k-90k,Medical
4251,30-39,21**,100k-110k,Technology
4252,50-59,21**,90k-100k,Business
4253,60-65,20**,120k-130k,Technology
4254,18-19,20**,60k-70k,Technology
4255,20-29,21**,60k-70k,Education
4256,60-65,20**,140k-150k,Technology
4257,20-29,21**,60k-70k,Education
4258,50-59,21**,100k-110k,Business
4259,60-65,20**,140k-150k,Technology
4260,20-29,20**,80k-90k,Management
4261,20-29,20**,80k-90k,Medical
4262,50-59,20**,110k-120k,Medical
4263,50-59,22**,90k-100k,Business
4264,60-65,20**,100k-110k,Finance
4265,40-49,20**,100k-110k,Technology
4266,40-49,21**,90k-100k,Business
4267,20-29,21**,70k-80k,Technology
4268,40-49,21**,80k-90k,Business
4269,40-49,21**,100k-110k,Technology
4270,40-49,20**,90k-100k,Education
4271,20-29,20**,80k-90k,Technology
4272,60-65,20**,100k-110k,Medical
4273,60-65,22**,100k-110k,Finance
4274,30-39,21**,100k-110k,Technology
4275,40-49,21**,100k-110k,Technology
4276,40-49,21**,110k-120k,Technology
4277,30-39,20**,100k-110k,Management
4278,18-19,20**,60k-70k,Business
4279,20-29,22**,60k-70k,Finance
4280,30-39,21**,70k-80k,Business
4281,20-29,22**,70k-80k,Finance
4282,60-65,20**,140k-150k,Technology
4283,20-29,21**,80k-90k,Technology
4284,60-65,20**,100k-110k,Business
4285,40-49,21**,80k-90k,Finance
4286,40-49,22**,80k-90k,Technology
4287,60-65,20**,110k-120k,Medical
4288,50-59,21**,100k-110k,Medical
4289,20-29,22**,70k-80k,Education
4290,50-59,21**,90k-100k,Finance
4291,30-39,21**,90k-100k,Technology
4292,60-65,21**,100k-110k,Education
4293,18-19,20**,80k-90k,Technology
4294,20-29,21**,80k-90k,Technology
4295,20-29,20**,50k-60k,Business
4296,20-29,22**,60k-70k,Technology
4297,60-65,21**,100k-110k,Education
4298,20-29,22**,70k-80k,Business
4299,50-59,22**,100k-110k,Education
4300,50-59,20**,120k-130k,Technology
4301,30-39,20**,80k-90k,Technology
4302,60-65,20**,140k-150k,Technology
4303,60-65,20**,90k-100k,Finance
4304,60-65,21**,130k-140k,Technology
4305,50-59,20**,130k-140k,Management
4306,30-39,21**,60k-70k,Business
4307,40-49,22**,100k-110k,Finance
4308,20-29,20**,60k-70k,Business
4309,18-19,20**,70k-80k,Technology
4310,30-39,21**,110k-120k,Technology
4311,30-39,22**,80k-90k,Technology
4312,30-39,20**,90k-100k,Technology
4313,20-29,22**,90k-100k,Medical
4314,30-39,21**,80k-90k,Business
4315,50-59,20**,110k-120k,Finance
4316,30-39,22**,70k-80k,Education
4317,50-59,22**,90k-100k,Technology
4318,30-39,20**,90k-100k,Technology
4319,20-29,21**,60k-70k,Business
4320,50-59,20**,110k-120k,Medical
4321,18-19,20**,80k-90k,Technology
4322,40-49,22**,70k-80k,Business
4323,50-59,22**,100k-110k,Finance
4324,40-49,22**,100k-110k,Education
4325,40-49,20**,90k-100k,Business
